CodigoOC;Correlativo;CodigoCategoria;Categoria;CodigoProducto;Producto;EspecificacionComprador;EspecificacionProveedor;Cantidad;Unidad;PrecioNeto;TotalImpuestos;TotalLinea
1057532-77-CM22;18;0;;0;MARISCO CONSERVA AL NATURAL SAN JOSE SURTIDO TARRO 425 G UNIDAD X REGION;(1454649) MARISCO CONSERVA AL NATURAL SAN JOSE SURTIDO TARRO 425 G UNIDAD X REGION;(1454649) MARISCO CONSERVA AL NATURAL SAN JOSE SURTIDO TARRO 425 G UNIDAD X REGION , Región de los Lagos , Osorno, M.RODRIGUEZ N°759;36.0;;2963.0;0.0;106668.0
1057532-77-CM22;19;0;;0;MERMELADA SIN AZUCAR REGIMEL MORA BOLSA 200 G UNIDAD X REGION;(1440714) MERMELADA SIN AZUCAR REGIMEL MORA BOLSA 200 G UNIDAD X REGION;(1440714) MERMELADA SIN AZUCAR REGIMEL MORA BOLSA 200 G UNIDAD X REGION , Región de los Lagos , Osorno, M.RODRIGUEZ N°759;24.0;;1283.0;0.0;30792.0
1057532-77-CM22;20;0;;0;MANJAR COLUN BOLSA 1K UNIDAD X REGION;(1455954) MANJAR COLUN BOLSA 1K UNIDAD X REGION;(1455954) MANJAR COLUN BOLSA 1K UNIDAD X REGION , Región de los Lagos , Osorno, M.RODRIGUEZ N°759;12.0;;2580.0;0.0;30960.0
1057532-77-CM22;21;0;;0;MIEL CM ABEJA POTE 1K UNIDAD X REGION;(1477644) MIEL CM ABEJA POTE 1K UNIDAD X REGION;(1477644) MIEL CM ABEJA POTE 1K UNIDAD X REGION , Región de los Lagos , Osorno, M.RODRIGUEZ N°759;12.0;;6215.0;0.0;74580.0
1057532-77-CM22;22;0;;0;ALMIDON DE MAIZ MAIZENA BOLSA 500 G UNIDAD X REGION;(1454889) ALMIDON DE MAIZ MAIZENA BOLSA 500 G UNIDAD X REGION;(1454889) ALMIDON DE MAIZ MAIZENA BOLSA 500 G UNIDAD X REGION , Región de los Lagos , Osorno, M.RODRIGUEZ N°759;12.0;;3409.0;0.0;40908.0
1057532-77-CM22;23;0;;0;CAFE INSTANTANEO NESCAFE TRADICION TARRO 170 G 200 UNIDADES X REGION;(1450344) CAFE INSTANTANEO NESCAFE TRADICION TARRO 170 G 200 UNIDADES X REGION;(1450344) CAFE INSTANTANEO NESCAFE TRADICION TARRO 170 G 200 UNIDADES X REGION , Región de los Lagos , Osorno, M.RODRIGUEZ N°759;36.0;;4025.0;0.0;144900.0
1057532-77-CM22;24;0;;0;POROTO DON RAFA TORTOLA BOLSA 1K UNIDAD  X REGION;(1655500) POROTO DON RAFA TORTOLA BOLSA 1K UNIDAD  X REGION;(1655500) POROTO DON RAFA TORTOLA BOLSA 1K UNIDAD  X REGION , Región de los Lagos , Osorno, M.RODRIGUEZ N°759;12.0;;3128.0;0.0;37536.0
1057532-77-CM22;25;0;;0;PURE INSTANTANEO MAGGI BOLSA 1K UNIDAD X REGION;(1430139) PURE INSTANTANEO MAGGI BOLSA 1K UNIDAD X REGION;(1430139) PURE INSTANTANEO MAGGI BOLSA 1K UNIDAD X REGION , Región de los Lagos , Osorno, M.RODRIGUEZ N°759;18.0;;5073.0;0.0;91314.0
1057532-77-CM22;26;0;;0;SAL SIRENA BOLSA 1K UNIDAD X REGION;(1490064) SAL SIRENA BOLSA 1K UNIDAD X REGION;(1490064) SAL SIRENA BOLSA 1K UNIDAD X REGION , Región de los Lagos , Osorno, M.RODRIGUEZ N°759;12.0;;353.0;0.0;4236.0
1057532-77-CM22;27;0;;0;SALSA DE TOMATE CAROZZI TOSCANA BOLOÑESA DOYPACK 200 G UNIDAD X REGION;(1449894) SALSA DE TOMATE CAROZZI TOSCANA BOLOÑESA DOYPACK 200 G UNIDAD X REGION;(1449894) SALSA DE TOMATE CAROZZI TOSCANA BOLOÑESA DOYPACK 200 G UNIDAD X REGION , Región de los Lagos , Osorno, M.RODRIGUEZ N°759;60.0;;629.0;0.0;37740.0
1057532-77-CM22;28;0;;0;SEMOLA CAROZZI BOLSA 500 G UNIDAD X REGION;(1449939) SEMOLA CAROZZI BOLSA 500 G UNIDAD X REGION;(1449939) SEMOLA CAROZZI BOLSA 500 G UNIDAD X REGION , Región de los Lagos , Osorno, M.RODRIGUEZ N°759;12.0;;885.0;0.0;10620.0
1057532-77-CM22;29;0;;0;ATUN CONSERVA EN ACEITE OTUNA LOMITOS TARRO 180 G UNIDAD X REGION;(1430604) ATUN CONSERVA EN ACEITE OTUNA LOMITOS TARRO 180 G UNIDAD X REGION;(1430604) ATUN CONSERVA EN ACEITE OTUNA LOMITOS TARRO 180 G UNIDAD X REGION , Región de los Lagos , Osorno, M.RODRIGUEZ N°759;36.0;;1478.0;0.0;53208.0
1057532-77-CM22;30;0;;0;FRUTA CONSERVA DOS CABALLOS FRUTILLAS TARRO 590 G UNIDAD X REGION;(1444164) FRUTA CONSERVA DOS CABALLOS FRUTILLAS TARRO 590 G UNIDAD X REGION;(1444164) FRUTA CONSERVA DOS CABALLOS FRUTILLAS TARRO 590 G UNIDAD X REGION , Región de los Lagos , Osorno, M.RODRIGUEZ N°759;12.0;;2030.0;0.0;24360.0
1057532-77-CM22;31;0;;0;TE LIPTON YELLOW LABEL CAJA 100 BOLSAS UNIDAD X REGION;(1440279) TE LIPTON YELLOW LABEL CAJA 100 BOLSAS UNIDAD X REGION;(1440279) TE LIPTON YELLOW LABEL CAJA 100 BOLSAS UNIDAD X REGION , Región de los Lagos , Osorno, M.RODRIGUEZ N°759;6.0;;3194.0;0.0;19164.0
1057532-77-CM22;32;0;;0;FRUTA CONSERVA ESMERALDA PIÑAS EN RODAJAS TARRO 565 G UNIDAD X REGION;(1452789) FRUTA CONSERVA ESMERALDA PIÑAS EN RODAJAS TARRO 565 G UNIDAD X REGION;(1452789) FRUTA CONSERVA ESMERALDA PIÑAS EN RODAJAS TARRO 565 G UNIDAD X REGION , Región de los Lagos , Osorno, M.RODRIGUEZ N°759;12.0;;1703.0;0.0;20436.0
1057532-77-CM22;33;0;;0;ACEITE MARAVILLA NATURA BOTELLA 1 L UNIDAD X REGION;(1452759) ACEITE MARAVILLA NATURA BOTELLA 1 L UNIDAD X REGION;(1452759) ACEITE MARAVILLA NATURA BOTELLA 1 L UNIDAD X REGION , Región de los Lagos , Osorno, M.RODRIGUEZ N°759;12.0;;1954.0;0.0;23448.0
1057532-77-CM22;34;0;;0;VERDURA CONSERVA ESMERALDA CHAMPIÑONES ENTEROS TARRO 400 G UNIDAD X REGION;(1452864) VERDURA CONSERVA ESMERALDA CHAMPIÑONES ENTEROS TARRO 400 G UNIDAD X REGION;(1452864) VERDURA CONSERVA ESMERALDA CHAMPIÑONES ENTEROS TARRO 400 G UNIDAD X REGION , Región de los Lagos , Osorno, M.RODRIGUEZ N°759;12.0;;1387.0;0.0;16644.0
1057532-1015-CC22;1;12141900;Productos químicos industriales / Metales y gases / Elementos no metálicos y gases puros;12141904;Oxígeno O;Servicio de Oxigeno Terapia Domiciliaria Oximetría z/3 sur.  PACIENTES NO GES //;Servicio de Oxigeno Terapia Domiciliaria Oximetría z/3 sur.;77.0;;87895.0;0.0;6767915.0
1057532-819-SE22;1;82121500;Servicios editoriales, de diseño, publicidad, gráficos y artistas / Servicios de impresión y reproducción / Impresión;82121507;Impresión de papelería o formularios comerciales;Trípticos (8 diseños diferentes), se adjuntan muestras;TRÍPTICOS, DISTRIBUIDOS EN 8 DISEÑOS, 1.000 UN. DE CADA DISEÑO. EN PAPEL COUCHE 130 GR, IMPRESIÓN 44, TAMAÑO CARTA EXTENDIDA, PLISADOS Y DOBLADOS.;8000.0;;97.0;0.0;776000.0
1057532-1014-CC22;1;12141900;Productos químicos industriales / Metales y gases / Elementos no metálicos y gases puros;12141904;Oxígeno O;SERVICIO DE OXIGENO TERAPIA DOMICILIARIA OXIMETRIA Z/3 SUR  junio 2022.;Servicio de Oxigeno Terapia Domiciliaria Oximetría z/3 sur.  PACIENTES GES.;35.0;;87895.0;0.0;3076325.0
1057532-1080-AG22;1;44121700;Equipos, accesorios y suministros de oficina / Suministros de oficina / Instrumentos de escritura;44121701;Lápiz pasta;LAPIZ PASTA COLOR ROJO;LAPIZ PASTA COLOR ROJO / MARCA TORRE;100.0;;123.0;0.0;12300.0
1057532-1080-AG22;2;44121700;Equipos, accesorios y suministros de oficina / Suministros de oficina / Instrumentos de escritura;44121701;Lápiz pasta;LAPIZ PASTA COLOR AZUL;LAPIZ PASTA COLOR AZUL / MARCA TORRE;100.0;;124.0;0.0;12400.0
1057532-1080-AG22;3;44121700;Equipos, accesorios y suministros de oficina / Suministros de oficina / Instrumentos de escritura;44121708;Marcadores;DESTACADORES COLOR AMARILLO;DESTACADORES COLOR AMARILLO / MARCA ISOFIT;100.0;;255.0;0.0;25500.0
1057532-1071-AG22;1;80111500;Servicios profesionales, administrativos y consultorías de gestión empresarial / Servicios de recursos humanos / Consultorías para el desarrollo de recursos humanos;80111504;Formación, capacitación y entrenamiento de persona;Adquisición 2 matrícula para curso “Actualización en Aplicación e Interpretación Neuropsicológica del Test MOCA”, los días 02 y o4 de agosto del presente año.;2 matrícula para curso “Actualización en Aplicación e Interpretación Neuropsicológica del Test MOCA”;2.0;;30000.0;0.0;60000.0
1057532-195-AG22;1;30201700;Artículos para estructuras, obras y construcciones / Estructuras prefabricadas / Construcciones comerciales e industriales prefabricadas;30201706;Baños portátiles;Arriendo de 01 baño químico  (Incluir  Traslado, instalación, mantención y posterior retiro una vez finalizado el arriendo), Adjuntar Ficha Tecnico producto ofrecido.  Servicio será por un periodo de 6 meses aprox.;Arriendo de 01 baño químico  (Incluir  Traslado, instalación, mantención y posterior retiro una vez finalizado el arriendo), Adjuntar Ficha Tecnico producto ofrecido.  Servicio será por un periodo de 6 meses aprox.// Según cotización de Compra Agil;1.0;;600000.0;0.0;600000.0
1057532-1039-SE22;1;92101500;Servicios de defensa nacional, orden público y seguridad / Orden público y seguridad / Servicios de seguridad y policiales;92101501;Servicios de vigilancia;Convenio de  Servicio de Guardias de Seguridad para la Dirección del Servicio de Salud Osorno y Establecimientos - MES JUNIO 2022;Convenio de  Servicio de Guardias de Seguridad para la Dirección del Servicio de Salud Osorno y Establecimientos;1.0;;806760.0;0.0;806760.0
1057532-1038-SE22;1;92101500;Servicios de defensa nacional, orden público y seguridad / Orden público y seguridad / Servicios de seguridad y policiales;92101501;Servicios de vigilancia;Convenio de  Servicio de Guardias de Seguridad para la Dirección del Servicio de Salud Osorno y Establecimientos // Mes Junio 2022.;Convenio de  Servicio de Guardias de Seguridad para la Dirección del Servicio de Salud Osorno y Establecimientos -;1.0;;2430240.0;0.0;2430240.0
1057532-13-AG22;1;50181900;Alimentos, bebidas y tabaco / Productos de panadería / Pan, galletas y pastelitos dulces;50181901;Pan fresco;PAN CORRIENTE FRESCO KILOS MENSUALES POR 12 MESES DESDE 1 ENERO HASTA 31 DE DICIEMBRE;PAN CORRIENTE FRESCO KILOS MENSUALES POR 12 MESES DESDE 1 ENERO HASTA 31 DE DICIEMBRE;730.0;;1400.0;0.0;1022000.0
1057532-1040-SE22;1;92101500;Servicios de defensa nacional, orden público y seguridad / Orden público y seguridad / Servicios de seguridad y policiales;92101501;Servicios de vigilancia;Convenio de  Servicio de Guardias de Seguridad para la Dirección del Servicio de Salud Osorno y Establecimientos - MES JUNIO 2022;Convenio de  Servicio de Guardias de Seguridad para la Dirección del Servicio de Salud Osorno y Establecimientos;1.0;;2430240.0;0.0;2430240.0
1057532-1112-CM22;1;0;;0;ESTACIÓN DE SERVICIO GASOLINA - REGIÓN DE LOS LAGOS DESCUENTO PESOS POR LITRO;(1837347) ESTACIÓN DE SERVICIO GASOLINA - REGIÓN DE LOS LAGOS DESCUENTO PESOS POR LITRO;(1837347) ESTACIÓN DE SERVICIO GASOLINA - REGIÓN DE LOS LAGOS DESCUENTO PESOS POR LITRO , Región Metropolitana de Santiago, Santiago, Direccion no aplica a productos virtuales, Descuento $35;1.0;;154737.0;0.0;154737.0
1077241-35-AG22;1;24112400;Equipamiento para manejo y estiba de materiales / Recipientes para almacenamiento / Cofres, armarios y baúles para almacenaje;24112404;Caja;CAJA ORGANIZADORA 6 LTS / SEGUN DETALLE ADJUNTO;CAJA ORGANIZADORA 6 LTS;3.0;;3000.0;0.0;9000.0
1077241-35-AG22;2;24112400;Equipamiento para manejo y estiba de materiales / Recipientes para almacenamiento / Cofres, armarios y baúles para almacenaje;24112404;Caja;CAJA ORGANIZADORA 40 LTS / SEGUN DETALLE ADJUNTO;CAJA ORGANIZADORA 37 LTS;2.0;;7000.0;0.0;14000.0
1057532-1075-SE22;1;23153000;Maquinaria para fabricación y transformación industrial / Maquinaria y suministros de procesos industriales / Dispositivos de guía, posicionamiento y sujeción;23153031;Utensilios de medición;Pinza Amperimétrica;Pinza amperimetrica. Entrega 2 días, garantía 1 año. arca Uni-t Modelo UT-208  Incluye envío.;1.0;;166900.0;0.0;166900.0
1057532-1110-CM22;1;0;;0;ESTACIÓN DE SERVICIO DIESEL - REGIÓN DE LOS LAGOS DESCUENTO PESOS POR LITRO;(1837363) ESTACIÓN DE SERVICIO DIESEL - REGIÓN DE LOS LAGOS DESCUENTO PESOS POR LITRO;(1837363) ESTACIÓN DE SERVICIO DIESEL - REGIÓN DE LOS LAGOS DESCUENTO PESOS POR LITRO , Región Metropolitana de Santiago, Santiago, Direccion no aplica a productos virtuales, Descuento $50;1.0;;1084201.0;0.0;1084201.0
1057532-1005-SE22;1;78180100;Servicios de transporte, almacenaje y correo / Servicios de mantención o reparaciones de transportes / Mantención o reparación de vehículos;78180103;Servicios de cambio de fluidos de aceite o de la t;MANTENCIÓN PREVENTIVA DE LOS 200.000 KM AMBULANCIA MERCEDES BENZ SPRINTER, PPU: JB.CY-48 DE DOTACIÓN DE  BASE SAMU OSORNO // COT 203565857;Convenio de Servicios de Mantención Preventiva y/o correctiva para vehículos Mercedes-Benz del Servicio de Salud Osorno y Hospitales Periféricos.;1.0;;191640.0;0.0;191640.0
1057532-1098-SE22;1;81141500;Servicios basados en ingeniería, ciencias sociales y tecnología de la información / Metodologías y tecnologías para mejorar la producción y la fabricación / Control de calidad;81141504;Ensayo y calibrado de equipos;Servicio de Calibración de Sensores del Sistema de Monitoreo de Temperatura y Humedad de Droguería del SSO.;Servicio de Calibración de Sensores del Sistema de Monitoreo de Temperatura y Humedad de Droguería del SSO.;1.0;;1.0;0.0;1.0
1077241-36-AG22;1;42292900;Equipamiento y suministros médicos / Productos quirúrgicos / Instrumentos quirúrgicos para el cierre de tejidos, suturas y productos relacionados;42292908;Dispositivos de sutura quirúrgica;SUTURAS CUTANEAS 75 X 6 MM (sobre de 3 unid)/ SEGUN DETALLE ADJUNTO;SUTURAS CUTANEAS 75 X 6 MM, URGOSTRIP;40.0;;963.0;0.0;38520.0
1077241-36-AG22;2;42311500;Equipamiento y suministros médicos / Productos para el cuidado de heridas / Vendas, vendajes y productos relacionados;42311505;Vendas o vendajes para uso general;APOSITO TRANSPARENTE DE POLIUTERANO 10X12 CMS CAJA DE 50 UNID / SEGUN DETALLE ADJUNTO;APOSITO TRANSPARENTE DE POLIUTERANO 10X12 CMS CAJA DE 50 UNID, CLINICARE;1.0;;14110.0;0.0;14110.0
1077241-36-AG22;3;42311500;Equipamiento y suministros médicos / Productos para el cuidado de heridas / Vendas, vendajes y productos relacionados;42311513;Vendaje de gel;TUL ESTERIL 10 X 10 (CAJA DE 100 UNID)/ SEGUN DETALLE ADJUNTO;TUL ESTERIL 10 X 10 (CAJA DE 100 UNID), URGOTUL;2.0;;21427.0;0.0;42854.0
1077241-36-AG22;4;42311500;Equipamiento y suministros médicos / Productos para el cuidado de heridas / Vendas, vendajes y productos relacionados;42311513;Vendaje de gel;TUL ESTERIL 10 X 12 (CAJA DE 16 UNID)/ SEGUN DETALLE ADJUNTO;TUL ESTERIL 10 X 12 (CAJA DE 16 UNID), URGOTUL;1.0;;49631.0;0.0;49631.0
1057532-818-SE22;1;82121500;Servicios editoriales, de diseño, publicidad, gráficos y artistas / Servicios de impresión y reproducción / Impresión;82121507;Impresión de papelería o formularios comerciales;Pendones  se adjunta modelos;PENDONES ROLLER;8.0;;35000.0;0.0;280000.0
1057532-936-SE22;1;42191800;Equipamiento y suministros médicos / Equipamiento para instalaciones médicas / Camas para pacientes y accesorios;42191810;Colchones o accesorios de cuidado del paciente;Colchón Anti escaras Viscoelásticos;Colchón Viscoelástico, Modelo P161MOPMHI, Marca Systam;170.0;;165000.0;0.0;28050000.0
1077241-43-AG22;1;40101800;Equipamiento para el acondicionamiento, distribución y filtrado de fluidos / Control de temperatura y ventilación / Piezas y accesorios para equipos de calefacción;40101808;Estufas de la calefacción;ESTUFA A  GAS PARA EXTERIOR ( PARA CILINDRO DE 11 KGS), SEGÚN ESPECIFICACIONES TÉCNICAS ADJUNTAS.;ESTUFA DE PATIO A GAS 11 KG HSS-A GRIS + CILINDRO DE 11 KGS + REGULADOR + MANGUERA, SEGÚN FORMULARIO COTIZACION, CON ENTREGA A 5 DIAS;1.0;;325000.0;0.0;325000.0
1057532-1106-SE22;1;78102200;Servicios de transporte, almacenaje y correo / Transporte de correo y carga / Servicios postales de pequeños paquetes y mensajería;78102202;Franqueos;Convenio de suministro de servicio de correspondencia, carta certificadas, documentación y encomienda para el S.S.O. año 2022//FACTURA NO AFECTA O EXENTA ELECTRONICA N°1777930/31.07.2022 MONTO $279.966.-  N°1780769/31.07.2022 MONTO $8.820.-;Se adjunta tarifario, nuestros valores exentos de IVA;1.0;;288786.0;0.0;288786.0
1057532-1111-CM22;1;0;;0;ESTACIÓN DE SERVICIO GASOLINA - REGIÓN DE LOS LAGOS DESCUENTO PESOS POR LITRO;(1837347) ESTACIÓN DE SERVICIO GASOLINA - REGIÓN DE LOS LAGOS DESCUENTO PESOS POR LITRO;(1837347) ESTACIÓN DE SERVICIO GASOLINA - REGIÓN DE LOS LAGOS DESCUENTO PESOS POR LITRO , Región Metropolitana de Santiago, Santiago, Direccion no aplica a productos virtuales, Descuento $35;1.0;;527069.0;0.0;527069.0
1057532-1042-SE22;1;92101500;Servicios de defensa nacional, orden público y seguridad / Orden público y seguridad / Servicios de seguridad y policiales;92101501;Servicios de vigilancia;Convenio de  Servicio de Guardias de Seguridad para la Dirección del Servicio de Salud Osorno y Establecimientos -  -  MES JUNIO 2022;Convenio de  Servicio de Guardias de Seguridad para la Dirección del Servicio de Salud Osorno y Establecimientos;1.0;;2430240.0;0.0;2430240.0
1057532-1029-AG22;1;52151700;Muebles, accesorios, electrodomésticos y productos electrónicos / Utensilios y baterías de cocina, vajillas y otros productos de uso doméstico / Cubertería y cuchillería de uso doméstico;52151704;Cucharas domésticas;CUCHARAS DESECHABLES PARA CAFÉ;CUCHARAS DESECHABLES PARA CAFÉ;300.0;;50.0;0.0;15000.0
1057532-1029-AG22;2;52151500;Muebles, accesorios, electrodomésticos y productos electrónicos / Utensilios y baterías de cocina, vajillas y otros productos de uso doméstico / Utensilios de cocina domésticos desechables;52151504;Tazas o vasos desechables domésticos;VASOS VASOS DESECHABLES PARA CAFE;VASOS VASOS DESECHABLES PARA CAFE;300.0;;150.0;0.0;45000.0
1057532-1029-AG22;3;50192100;Alimentos, bebidas y tabaco / Alimentos preparados y conservados / Tentempiés;50192110;Nueces o frutos secos;SNACK,  FRUTOS SECOS;SNACK,  FRUTOS SECOS;300.0;;440.0;0.0;132000.0
1057532-1029-AG22;4;50161500;Alimentos, bebidas y tabaco / Chocolates, azúcares, edulcorantes y productos de confitería / Productos de chocolates, azúcares y edulcorantes;50161510;Sacarina o sucralosa;SACARINA LIQUIDA 480 ML;SACARINA LIQUIDA 480 ML;3.0;;6000.0;0.0;18000.0
1057532-1029-AG22;5;50201700;Alimentos, bebidas y tabaco / Bebidas / Café y té;50201706;Café;TARROS DE NESCAFE DE 250 GRS;TARROS DE NESCAFE DE 250 GRS;5.0;;8000.0;0.0;40000.0
1057532-1077-SE22;1;42271700;Equipamiento y suministros médicos / Productos de resucitación, anestesia y respiratorios / Sistemas y dispositivos de terapia de entrega de oxígeno;42271701;Cilindros de gas médicos o dispositivos relacionad;Recarga por Cilindro Particular 6 m3 de Oxígeno Gaseoso;Convenio de Suministro de Oxígeno para la Red de Hospital de Baja Complejidad, mediana complejidad y SAMU dependientes del Servicio de Salud Osorno.;6.0;;15600.0;0.0;93600.0
