CodigoCompraAgil;CodigoProducto;Nombre;Descripcion;Cantidad;UnidadMedida
1057532-213-COT25;52151504;Tazas o vasos desechables domésticos;25 VASOS DESECHABLE;25;EA
1057532-213-COT25;52151617;Cucharas de madera de uso doméstico;25 CUCHARAS DE POLIPAPEL PARA CAFE.;25;EA
1057532-213-COT25;50192402;Pastas de untar;1 CUARTO DE JAMON;1;EA
1057532-213-COT25;50181905;Galletas dulces o pastelitos;18 QUEQUITOS INDIVIDUALES.;18;EA
1057532-213-COT25;50201713;Bolsitas de te;1 CAJA DE TE X 20 BOLSITAS.;1;BX
1057532-213-COT25;50201706;Café;1 TARRO DE CAFE POR 170 GRAMOS;1;JR
1057532-213-COT25;50161509;Productos de edulcorantes o azúcares naturales;1 KILO DE AZUCAR.;1;KGM
1057532-213-COT25;50202303;Jugos y néctar concentrados;15 UNIDADES DE JUGOS X 200 CC.;15;EA
1057532-213-COT25;50181901;Pan fresco;1 PAN BLANCO DE MOLDE XL;1;EA
1057532-213-COT25;50131801;Queso natural;1 CUARTO DE QUESO LAMINADO.;1;EA
1057532-213-COT25;50181905;Galletas dulces o pastelitos;5 PAQUETES DE GALLETAS SURTIDAS.;5;EA
1057532-213-COT25;50202310;Agua mineral;2 LITRO DE AGUA MINERAL.;2;LTR
1057532-207-COT25;60101603;Marcos para certificados;200 MARCOS  PARA DIPLOMA, DE MADERA LOCADOS CON VIDRIO TAPA TRUPAN CON COLGANTE. SE ADJUNTA MUESTRA.;200;EA
1057532-210-COT25;78121601;Servicios de flete;Mudanza D. José Ignacio Echeverría Miranda Direccion de Origen: San José de la Sierra 90, departamento 202, Lo Barnechea, Santiagio. Direccion de Destino: Los Colonos 2140, departamento 701, torre 2, Osorno Fecha 11/04/2025, Desde SAntiago a Osorno.;1;EA
1057532-210-COT25;78121601;Servicios de flete;Mudanza D. Cristina Carolina Urquejo Fuentes Direccion de Origen: La Montura #7512 Casa16 (Condominio El Roble, Hacienda el Peñon) Puente Alto, Santiago  Direccion de Destino: Calle isla de Pascua #2850 Dpto. E 43 (Condominio Jardin Los Robles II), Osorno. Fecha 15/04/2025.Desde Santiago a Osorno.;1;EA
1057532-210-COT25;78121601;Servicios de flete;Mudanza D. Antonio Robinson Rodríguez Vega Direccion de Origen: Pasaje Lika 1459, Población Dalmacia, Cerro Navia, Santiago Direecion de Destino: Costanera General Lagos 825, Puyehue, Entre Lagos. fecha 11/04/2025, Desde Santiago a Osorno.;1;EA
1057532-210-COT25;78121601;Servicios de flete;Mudanza D. Sebastian Andres Vargas Tejeda Direccion de Origen: Avenida Valle Generoso #636, Pudahuel , Santiago Dirección de Destino: Laguna Cejar #2540, Osorno fecha 15.04.2025, desde santiago a Osorno.;1;EA
1057532-214-COT25;46181504;Guantes protectores;4 PARES DE GUANTES DIELECTRICOS CONFORT GRIP 3 M TALLA 8 ( M);4;PR
1057532-220-COT25;90101701;Gestión de cafetería;Especificaciones Técnicas: Proveedor debe contar y adjuntar patente comercial y Resolución Sanitaria emitida por la Seremi de Salud que autorice producción, distribución, comercialización o transfiera y entrega de alimentos. El servicio de cafetería considera la entrega de 100 raciones de coffee break en jornada mañana 10:00 HORAS. En el centro de atención al vecino Bilbao 850 segundo piso.;100;EA
1180747-16-COT25;60131504;Diapasón;-01 Set Diapasón (Sensibilidad) Según Especificaciones Técnicas Adjuntas.;1;KIT
1180747-16-COT25;42182604;Linternas de pluma de examen médico;-02 Linterna de Mano Según Especificaciones Técnicas Adjuntas.;2;EA
1180747-16-COT25;42181608;Accesorios de instrumental de medición de la tensión arterial;-04 Fonendoscopio Según Especificaciones Técnicas Adjuntas.;4;EA
1180747-16-COT25;42182302;Mazos o martillos de reflejo;-02 Martillo Reflejo Según Especificaciones Técnicas Adjuntas.;2;EA
1180747-16-COT25;41111623;Dispositivos de medición del espesor;-02 Caliper Según Especificaciones Técnicas Adjuntas;2;EA
1180747-15-COT25;41114509;Tensiómetros;Esfigmomanómetro aneroide Según Especificaciones Adjuntas;3;EA
1057532-163-COT25;80111504;Formación, capacitación y entrenamiento de personal;CUPOS CURSO ADVANCED CARDIOVASCULAR LIFE SUPPORT, DE ACUERDO A LAS ESPECIFICACIONES TÉCNICAS ADJUNTAS.;5;EA
1180747-19-COT25;56112106;Banquetas;Banquetas 5 Cuerpos Según Especificaciones Técnicas Adjuntas;3;EA
1180747-19-COT25;56101504;Sillas;Silla Ergonométrica Según Especificaciones Técnicas Adjuntas;7;EA
1180747-19-COT25;56101504;Sillas;Silla de Comedor Según Especificaciones Técnicas Adjuntas;6;EA
1180747-19-COT25;56101504;Sillas;Silla de Visita Según Especificaciones Técnicas Adjuntas;10;EA
1180747-19-COT25;56101519;Mesas;Mesa de Comer Plegable Según Especificaciones Técnicas Adjuntas;2;EA
1180747-13-COT25;56101501;Soportes;-01 SOPORTE UNIVERSAL SEGÚN ESPECIFICACIONES TÉCNICAS ADJUNTAS;1;EA
1057532-221-COT25;90101701;Gestión de cafetería;Contar con SERVICIO DE CAFETERÍA para la atención de los participantes del “1er Encuentro Participativo de Consejos de Salud de la Comuna de Osorno”, por un total de 100 raciones, a realizarse en Centro de Atención al Vecino, Bilbao 850, piso 2,  a realizarse el 15 de abril, se debe servir desde las 10:00 horas en adelante.;100;EA
1057532-216-COT25;52151504;Tazas o vasos desechables domésticos;100 VASOS DE POLI PAPEL DESECHABLE.;100;EA
1057532-217-COT25;50202304;Jugos y néctar envasados;10  CAJITAS EN JUGOS  DE 200 CC.;10;EA
1057532-217-COT25;50181905;Galletas dulces o pastelitos;10 PAQUETES DE GALLETAS SURTIDA DE 400 GRAMOS +-.;10;PK
1057532-215-COT25;50201713;Bolsitas de te;20 BOLSAS DE TE.;20;BG
1057532-215-COT25;50201709;Café instantáneo;1 TARRO DE NESCAFE DE 100 A 120 GRAMOS.;1;JR
1057532-215-COT25;50161509;Productos de edulcorantes o azúcares naturales;1 KILO DE AZUCAR.;1;KGM
1057532-215-COT25;50202303;Jugos y néctar concentrados;15 CAJAS DE JUGOS DE 200 CC.;15;BX
1057532-215-COT25;50181901;Pan fresco;1 PAN MOLDE BLANCO XL .;1;EA
1057532-215-COT25;50131801;Queso natural;QUESO LAMINADO DE 1/4.;1;EA
1057532-215-COT25;50171833;Paté u otras pastas para untar;JAMON 1/4.;1;EA
1057532-215-COT25;50181905;Galletas dulces o pastelitos;5 PAQUETES DE GALLETA.;5;PK
1057532-215-COT25;50202310;Agua mineral;2 LITROS DE AGUA MINERAL;2;LTR
1057532-215-COT25;52152102;Vasos para beber domésticos;25 VASOS DE POLIPAPEL.;25;EA
1057532-215-COT25;52151617;Cucharas de madera de uso doméstico;25 CUCHARAS DE SECHABLE DE MADERA.;25;EA
1057532-212-COT25;11111606;Pizarra;1 PIZARRA ACRILICA MAGNETICA BLANCA 70X100 CM.;1;EA
1180747-21-COT25;60131504;Diapasón;-01 Set Diapasón (Sensibilidad) Según Especificaciones Técnicas Adjuntas.;1;EA
1180747-21-COT25;42182604;Linternas de pluma de examen médico;-02 Linterna de Mano Según Especificaciones Técnicas Adjuntas.;2;EA
1180747-21-COT25;42181608;Accesorios de instrumental de medición de la tensión arterial;04 Fonendoscopio Según Especificaciones Técnicas Adjuntas.;4;EA
1180747-21-COT25;42182302;Mazos o martillos de reflejo;02 Martillo Reflejo Según Especificaciones Técnicas Adjuntas.;2;EA
1180747-21-COT25;41111623;Dispositivos de medición del espesor;02 Caliper Según Especificaciones Técnicas Adjuntas;2;EA
1180747-20-COT25;41114509;Tensiómetros;Esfigmomanómetro aneroide Según Especificaciones Adjuntas;3;EA
1057532-223-COT25;44121604;Timbres y sellos;4 TIMBRES FECHADOR AUTOMATICO CON HORA 4,2 CM SHINY R-542D-T24;4;EA
1057532-223-COT25;44121604;Timbres y sellos;5 TIMBRES FOLIADOR H-56 HORRAY;5;EA
1057532-223-COT25;60121703;Accesorios para timbres;10 REPUESTOS FOLIADOR HORRAY H56-H57;10;EA
1057532-225-COT25;47131805;Limpiadores de uso general;12 LIMPIADORES DE VIDRIO CON GATILLO PARA VAPORIZAR. ( VER ARCHIVO ADJUNTO);12;EA
1057532-225-COT25;51142619;Alcohol aromático de amoniaco;50 FRASCO DE ALCOHOL AL 70%  ( VER ARCHIVO ADJUNTO);50;VI
1057532-225-COT25;51142619;Alcohol aromático de amoniaco;50 UNIDADES DE ALCOHOL GEL.  ( VER ARCHIVO ADJUNTO);50;VI
1057532-225-COT25;53131624;Toallitas húmedas;120 UNIDADES DE TOALLITAS HUMEDAS DESINFECTANTES.  ( VER ARCHIVO ADJUNTO);120;EA
1057532-225-COT25;14111703;Toallas de papel;2 CAJAS DE TOALLAS INTERFOLIADAS  ( VER ARCHIVO ADJUNTO);2;BX
1057532-225-COT25;47131604;Escobas;12 PALOS PARA ESCOBAS  ( VER ARCHIVO ADJUNTO);12;EA
1057532-222-COT25;78121601;Servicios de flete;Mudanza para funcionario D. Martín Ignacio Bowen Valdivieso Dirección de origen: Camino del Alfalfal 2611, casa 4 (condominio con acceso cerrado), Las Condes, Santiago. Dirección de Destino: Ex fundo la botella, parcela 51 (Coordenadas 41,12125° S, 73,03950° O), Frutillar. Dia de traslado 17.04.2025// desde Santiago a Frutillar.;1;EA
1057532-219-COT25;51191905;Suplementos vitamínicos;Complejo B 3 ml Solución Inyectable ampolla . Vitaminas B1 100 mg /B6 100 mg/ B12 10.000 mcg, según especificaciones técnicas adjuntas.;100;AMPF
1057532-238-COT25;24112404;Caja;CAJAS PLASTICAS WENCO  28 LT. 42X32X31 TRANSPARENTE.;50;BX
1057532-193-COT25;43232604;Software de diseño asistido por computador (CAD);Licencias Anuales para software CAD como AutoCad LT 2025 o “equivalente”, para la creación de dibujos en 2D, en modalidad de pago a 12 cuotas, de acuerdo a Términos de Referencia adjuntos.;28;EA
1057532-193-COT25;43232604;Software de diseño asistido por computador (CAD);Licencia anual para software CAD como AutoCad 2025 Full o Equivalente, para la creación de dibujos en 2D y 3D, en modalidad de pago a 12 cuotas, de acuerdo a Requerimientos Términos de Referencia.;1;EA
1057532-234-COT25;60121905;Lienzos estampables;: 3 pendones roller 80x200 cms. Impreso en tela PVC con bolso y base de metal.;3;EA
1057532-232-COT25;51141920;Diazepam;DIAZEPAM 10 MG, según EETT Adjuntas, ingresar Resolución de Distribución medicamentos, registro ISP y Vencimiento igual o superior a 12 meses.;2000;CMP
1057532-235-COT25;44103103;Tóner;Tinta PFI -107 BK;3;EA
1057532-235-COT25;44103103;Tóner;Tinta PFI -107 MBK;6;EA
1057532-235-COT25;44103103;Tóner;Tinta PFI -107 CYAN;3;EA
1057532-235-COT25;44103103;Tóner;Tinta PFI -107 MAGENTA;3;EA
1057532-235-COT25;44103103;Tóner;Tinta PFI -107 YELLOW;3;EA
1057532-229-COT25;44121505;Sobres especiales;100 SOBRES ACOLCHADO AMARILLO O CAFE TAMAÑO OFICIO.;100;SOBR
1057532-229-COT25;44121505;Sobres especiales;500 SOBRES BLANCO TAMAÑO CARTA.;500;SOBR
1057532-231-COT25;47131803;Desinfectantes domésticos;12 LIMPIA VIDRIO DE 1 LITRO O 800 CC. VER ARCHIVO;12;EA
1057532-231-COT25;14111703;Toallas de papel;120 TOALLAS MULTIUSO VER ARCHIVO ADJUNTO.;120;EA
1057532-231-COT25;30103606;Armazones de madera;12 PALO DE ESCOBA,;12;EA
1057532-233-COT25;90101701;Gestión de cafetería;SE REQUIERE UN SERVICIO PARA CAFETERIA PARA 40 PERSOMAS  PARA EL 22/04 EN MATTA 448 DESDE LAS 12:00 EN ADELANTE CONTACTO SRA: XIMENA.CAMPOS@REDSALUD.GOB.CL;40;EA
1057532-176-COT25;43232604;Software de diseño asistido por computador (CAD);LICENCIAS DE SOFTWARE ARCHICAD 28 O EQUIVALENTE, CON SUSCRIPCIÓN POR 12 MESES, PAGO EN CUOTAS (12 CUOTAS), DE ACUERDO A LOS TÉRMINOS DE REFERENCIA ADJUNTOS.;5;EA
1057532-230-COT25;51142619;Alcohol aromático de amoniaco;12  UNIDADES DE ALCOHOL AL 70% PARA USO EN HUMANO DE LITRO O 800 GRAMOS ( VER ARCHIVO ADJUNTO);12;EA
1057532-230-COT25;51142619;Alcohol aromático de amoniaco;50 ALCOHOL GEL EE.TT AL 70% 350 ML O SIMILAR ( VER ARCHIVO ADJUNTO);50;EA
1057532-230-COT25;53131624;Toallitas húmedas;120 TOALLITAS HUMEDAS O SIMILAR A LA DE LA FOTO  ( VER ARCHIVO ADJUNTO);120;EA
1057532-224-COT25;44101707;Corcheteras;6 CORCHETERA  DE 70 CM.;6;EA
1057532-228-COT25;44121604;Timbres y sellos;4 TIMBRE FOLLADOR AUTOMATICO CON HORA 4,2 CM SHINY R- 542D-T24;4;EA
1057532-228-COT25;44121604;Timbres y sellos;5 TIMBRES FOLIADOR H-56 HORRAY;5;EA
1057532-228-COT25;60121703;Accesorios para timbres;10 REPUESTO FOLIADOR HORRAY H56-H56;10;EA
1057532-241-COT25;60123001;Figuras de goma Eva;20 CARPETAS DE GOMA EVA VARIADOS COLORES. ( VER ARCHIVO ADJUNTO );20;EA
1057532-241-COT25;60121150;Papel Crepé;20 CARPETAS DE PAPEL CREPE CON VARIOS COLORES.( VER ARCHIVO ADJUNTO );20;EA
1057532-241-COT25;60121136;Papel celofán;20 CARPETAS DE PAPEL CELOFAN VARIOS COLORES ( VER ARCHIVO ADJUNTO );20;EA
1057532-241-COT25;14121503;Cartulina;200 PLIEGOS DE CARTULINA DE COLORES ( VER ARCHIVO ADJUNTO );200;PGL
1057532-241-COT25;60123001;Figuras de goma Eva;160 PLIEGO DE GOMA EVA VARIOS COLORES ( VER ARCHIVO ADJUNTO );160;EA
1057532-241-COT25;44121704;Lápiz pasta;20 CAJAS DE LAPIZ SCRIPTO ( VER ARCHIVO ADJUNTO );20;BX
1057532-241-COT25;44121707;Lápices de colores;20 CAJAS DE LAOICES DE COLORES DE MADERA ( VER ARCHIVO ADJUNTO );20;BX
1057532-241-COT25;14111509;Artículos de papelería;20 ROLLOS  DE PAPEL CHOCLO ( VER ARCHIVO ADJUNTO );20;RO
1057532-241-COT25;14111509;Artículos de papelería;20 PLIEGO DE PAPEL DE MANTEQUILLA ( VER ARCHIVO ADJUNTO );20;PGL
1057532-241-COT25;49211805;Cuerdas;15 ROLLOS DE PITA COLA DE RATON DISTINTOS COLORES ( VER ARCHIVO ADJUNTO );15;RO
1057532-241-COT25;60121124;Papel kraft;200 PLIEGOS DE PAPEL KRAFT ( VER ARCHIVO ADJUNTO );200;PGL
1057532-241-COT25;14111509;Artículos de papelería;210 PAPEL DE VOLANTIN VARIADOS COLORES ( VER ARCHIVO ADJUNTO );210;EA
1057532-241-COT25;44121618;Tijeras;10 TIJERA ( VER ARCHIVO ADJUNTO );10;EA
1057532-239-COT25;24112401;Cofres, cajas o armarios para herramientas;50 CAJAS PLASTICAS TRANSPARENTE WENCO WENBOX 28 LITROS 42X32X31.;50;BX
1057532-240-COT25;44101602;Máquina encuadernadora;1 TERMOLAMINADORA ( METODO DE LAMINACION CALIENTE Y FRIO // TIEMPO DE CALENTAMIENTO 3-5 MINUTOS.;1;EA
1057532-254-COT25;90101701;Gestión de cafetería;Servicio de cafeteria, 200 raciones, dia 22 y 23 de abril 2025, actividad se divide en 2 dias  100 raciones, en horario AM por dia  Especificaciones adjuntas Lugar de la actividad a confirmar;200;EA
1057532-249-COT25;73101701;Servicios de producción de medicamentos o medicinas;SE REQUIERE TRAZODONA 100 MG EN COMPRIMIDOS, Se deberá adjuntar registro ISP, resolución sanitaria de distribución de medicamentos y el vencimiento igual o superior a 12 meses. Especificaciones Técnicas adjuntas;10000;CMP
1057532-245-COT25;78121601;Servicios de flete;Mudanza para funcionario D. Beatriz Amada Campos Tarbert Dirección de origen: Hernán Cortes 2794, casa 9, Ñuñoa, Santiago.  Dirección de Destino: Lautaro 300 Depto. 206, Frutillar.  Dia de traslado 25.04.2025// desde Santiago a Frutillar.;1;EA
1077241-23-COT25;90101701;Gestión de cafetería;1 SERVICIO DE CAFETERIA PARA 40 PERSONAS LA FECHA DEL SERVICIO ES EL 24/04/2025 A CONTAR DE LAS 13:00 CONTACTO SR: marco.gonzalezf@redsalud.gob.cl;40;EA
1057532-248-COT25;50202301;Agua;15 LITOS DE AGUA MINERAL  FORMATO DE LITRO.;15;LTR
1057532-248-COT25;50161509;Productos de edulcorantes o azúcares naturales;6 KILOS DE AZUCAR FORMATO DE KILO.;6;KGM
1057532-248-COT25;50221202;Cereales en barra;150  BARRAS DE CEREAL;150;BAR
1057532-248-COT25;50201709;Café instantáneo;5 TARRO DE NESCAFE EN FORMATO DE 400 GRAMOS.;5;JR
1057532-248-COT25;50101634;Fruta fresca;295 NARANJAS.;295;EA
1057532-248-COT25;50101634;Fruta fresca;300 MANZANAS;300;EA
1057532-248-COT25;50181903;Galletas simples saladas;10 PAQUETES DE GALLETAS  SALADAS.;10;PK
1057532-248-COT25;50181905;Galletas dulces o pastelitos;20 PAQUETES DE GALLETAS DULCE.;20;PK
1057532-248-COT25;50131701;Leche o productos de mantequilla;15 LITROS DE LECHE SIN LACTOSA.;15;LTR
1057532-248-COT25;50192501;Sandwiches y canapés con relleno frescos;105 SANDWICH  AVE PIMIENTO ( HALLULLA CON SERVILLETA Y ALUSA PRODUCTO FRESCO );105;EA
1057532-248-COT25;50192501;Sandwiches y canapés con relleno frescos;345 SANDWICH JAMON QUESO ( HALLULLA CON SERVILLETA Y ALUSA PRODUCTO FRESCO );345;EA
1057532-248-COT25;50192501;Sandwiches y canapés con relleno frescos;200 SANDWICH TOMATE QUESO FRESCO Y PEPINILLO ( HALLULLA CON SERVILLETA Y ALUSA PRODUCTO FRESCO );200;EA
1057532-248-COT25;50192110;Nueces o frutos secos;150 BOLSAS SNACK SALADO MIX BRI SNACK / MIX ENERGIA X 30 GRAMOS CADA UNO;150;BG
1057532-248-COT25;50201712;Bebidas de Té;100 BOLSAS DE TE.;100;BG
1057532-248-COT25;50181905;Galletas dulces o pastelitos;10 KUCHEN O PIE PARA 30 PERSONAS.;10;EA
1057532-248-COT25;50202301;Agua;15 LITROS DE AGUA SABORIZADA  FORMATO DE LITRO.;15;LTR
1057532-198-COT25;41111604;Reglas;-01 UNIDAD REGLA COMPLEMENTARIA PARA NIVEL LASER ROTATORIO. -SEGÚN ESPECIFICACIONES TÉCNICAS ADJUNTAS.;1;EA
1057532-247-COT25;14111703;Toallas de papel;2 ROLLOS DE TOALLA DE PAPEL X 100 METROS CON PREPICADO.;2;RO
1057532-246-COT25;52151504;Tazas o vasos desechables domésticos;1.000 VASOS DE POLI PAPEL  X 25 CC.;1000;EA
1057532-246-COT25;52151504;Tazas o vasos desechables domésticos;200 VASOS PLASTICOS TRASPARENTE.;200;EA
1057532-246-COT25;52151617;Cucharas de madera de uso doméstico;400 CUCHARAS  DE MADERA PARA CAFE O TE.;400;EA
1057532-250-COT25;44121615;Corcheteras;2 CORCHETERA  70 CM STAPLER ISOFIT COLOR GRIS.;2;EA
1057532-252-COT25;43202206;Componentes de dispositivo de entrada o unidad de almacenamiento;UNIDADES DE ALMACENAMIENTO SSD EXTERNAS (USB) / SEGÚN ESPECIFICACIONES ADJUNTAS;5;EA
1057532-253-COT25;50201709;Café instantáneo;4 TARROS DE NESCAFE X 170 GRAMOS;4;JR
1057532-253-COT25;50181905;Galletas dulces o pastelitos;40 PAQUETES DE GALLETAS ( LIMON,TRITON,KUKI,TUAREG,OBLEA) CON VENCIMIENTO  AGOSTO DEL 2025.;40;PK
1057532-253-COT25;52151504;Tazas o vasos desechables domésticos;500 VASOS MEDIANO  DE POLI PAPEL.;500;EA
1057532-253-COT25;52151617;Cucharas de madera de uso doméstico;200 CUCHARAS  DESECHABLES DE MADERA PARA CAFE.;200;EA
1057532-253-COT25;52121602;Servilletas;4 PAQUETES DE SERVILLETAS.;4;PK
1057532-253-COT25;50161509;Productos de edulcorantes o azúcares naturales;3 KILOS DE AZUCAR.;3;KGM
1057532-244-COT25;50202310;Agua mineral;10 LITROS DE AGUA DIFERENTES SABORES;10;LTR
1057532-244-COT25;50202310;Agua mineral;10 LITROS DE AGUA MINERAL .;10;LTR
1057532-244-COT25;50161509;Productos de edulcorantes o azúcares naturales;6 KILOS DE AZUCAR.;6;KGM
1057532-244-COT25;50201709;Café instantáneo;3 TAROS DE NESCAFE ENVASES DE 400 GRAMOS C/U.;3;JR
1057532-244-COT25;50101634;Fruta fresca;140 UNIDADES DE NARANJA;140;EA
1057532-244-COT25;50101634;Fruta fresca;120 UNIDADES DE NARANJAS,;120;EA
1057532-244-COT25;50192110;Nueces o frutos secos;150 BOLSAS DE FRUTOS SECOS  ENERGIA 30 GRAMOS  MIX BRI SNACKS / MIX;150;BG
1057532-244-COT25;50181905;Galletas dulces o pastelitos;15 UNIDADES DE GALLETAS;15;EA
1057532-244-COT25;50131701;Leche o productos de mantequilla;10 LITROS DE LECHE SIN LACTOSA.;10;LTR
1057532-244-COT25;50192501;Sandwiches y canapés con relleno frescos;160 SANDWICH  JAMON QUESO ( HALLULLA ENVUELTA EN SERVILLETA  Y ALUSA  PRODUCTO FRESCO.;160;EA
1057532-244-COT25;50201713;Bolsitas de te;300 BOLSITA DE TE  X CAJA DE 100;300;BG
1057532-244-COT25;50181905;Galletas dulces o pastelitos;5 KUCHEN O PIE   PARA 30 PERSONA;5;EA
1057532-244-COT25;14111703;Toallas de papel;3 ROLLOS DE TOALLA DE PAPEL X 100 MT CON PREPICADO.;3;RO
1057532-244-COT25;52151504;Tazas o vasos desechables domésticos;300 VASOS DE POLI PAPEL X 250 CC.;300;EA
1057532-244-COT25;52151504;Tazas o vasos desechables domésticos;100  VASOS PLASTICOS TRANSPARENTE X 200 CC.;100;EA
1057532-244-COT25;52151617;Cucharas de madera de uso doméstico;200 UNIDADES DE CUCHARAS PLASTICAS PARA TE;200;EA
1057532-244-COT25;50192501;Sandwiches y canapés con relleno frescos;70 SANDWICH AVE MAYO HALLULLA ENVUELTA EN SERVILLETA CON ALUSA  PRODUCTO FRESCO;70;EA
1057532-244-COT25;50192501;Sandwiches y canapés con relleno frescos;70 SANDWICH  TOMATE QUESO FRESCO Y PEPINILLO HALLULLA ENVUELTA EN SERVILLETA CON ALUSA PRODUCTO FRESCO.;70;EA
1057532-244-COT25;50181905;Galletas dulces o pastelitos;10 PAQUETE DE GALLETA SALADA.;10;PK
1057532-159-COT25;80111504;Formación, capacitación y entrenamiento de personal;CUPOS CURSO ULTRASONIDO EN EMERGENCIAS Y CUIDADOS CRITICOS, DE ACUERDO A LAS ESPECIFICACIONES TÉCNICAS ADJUNTAS.;5;EA
1057532-227-COT25;44111503;Bandejas de correspondencia;Bandeja Organizadora Largo: 20 cm Ancho: 20 cm Material: Acero Color: Gris o Negro;2;EA
1057532-227-COT25;44122105;Clips para carpetas o abrazaderas;Caja Magic Clips Caja de 40 unid Colores surtidos;10;BX
1057532-227-COT25;44122017;Carpetas colgantes o accesorios;Carpetas colgantes, color amarillo / sin accoclips;50;EA
1057532-227-COT25;44122017;Carpetas colgantes o accesorios;Carpetas colgantes, color azul / sin accoclips;50;EA
1057532-227-COT25;44122017;Carpetas colgantes o accesorios;Carpetas colgantes, color verde/ sin accoclips;50;EA
1057532-227-COT25;44122106;Chinches y tachuelas;Chinches Plasticos  Caja de 100 unid Colores surtidos;6;EA
1057532-227-COT25;14111531;Libros o cuadernos de registro;Cuadernos college 80 hojas, matemática;200;EA
1057532-227-COT25;27112401;Pistolas de grapas;"Engrapadora Largo: 20,6 cm Ancho: 18 cm Material: metal Grapas Arrow JT21, 1/4"" 6mm";2;EA
1057532-227-COT25;44122107;Grapas;"Grapas para Engrapadora Caja de 1000 unid Grapas Arrow JT21, 1/4"" 6mm";8;BX
1057532-227-COT25;14111525;Papel multiuso;Hojas de opalina color amarillo claro, Texturizada  1 caja de 100 unidades;1;BX
1057532-227-COT25;14111525;Papel multiuso;Hojas de opalina color blanca, Texturizada  1 caja de 100 unidades;1;BX
1057532-227-COT25;14111525;Papel multiuso;Hojas de opalina color verde agua, Texturizada 1 caja de 100 unidades;1;BX
1057532-227-COT25;14111531;Libros o cuadernos de registro;Libros actas 100 hojas cuadriculado;2;EA
1057532-227-COT25;14111531;Libros o cuadernos de registro;Libros actas 400 hojas cuadriculado;3;EA
1057532-227-COT25;26111702;Pilas alcalinas;Pilas alcainas Doble AA;36;EA
